RP452JJ391Lf1M6Qv1Bej2X4tBEi7Ew84t,599999.99980000
RTA3ZCQNxpkUMsGBGevDYrNo1U922oQHNb,598294.63845000
R9LrjviAxfGfuFWndnCyv3Rh9UJjS7AAEi,589109.99950000
RRDmaG64XZjdERzojAQ3DwHewBZbXfqpcJ,554015.47977222
RX4tdCnbb68MTJtSN63aaTcA79HHo3t2GA,525420.38767417
R9UGZ15dNzRSX4fyzcR9fPXxucbDMNUuew,519892.24386600
RRc1J5xKz7H8A4ngtj923JvAM9BpZbwxbX,508152.83000000
RT2DZRhGLQFVqo8WQ4e15byXwJY3tQLayM,500000
RKycRogTp9pWJuEwyYpmxGvkbygq9yxLm5,496999.99990000
RSQUoSfM7R7SnatK6Udsb5t39movCpUKQE,483325.45223492
RBqGUfQA8BjuGTXRxYVdfquMdYaw9CTBv4,466009.49255491
RAg1tPXMpFYPgKuAu3T3MEc2BVKkf7WU7U,459701.77605000
RXCDc8ywoGRVMJtR4DbHoYAsrYLUdxuter,441809.96349273
RFaYXUJUE7CziS73EE6gvaqFduVo9KWjXT,433606.34681439
RSPk4oi4dfq39LtrHucgaQLNfqcRc2vEvk,428171.85680159
RXwobdzva6uauuLsHBr98X5oJBQjMJKYRJ,419604.15311798
RQraGEYih94XREUZyvLGmxw1J7dwaNsd8D,407319.49923289
RDk4vh53gQgTvh9SutrcrgoSQ1dAbn2m8p,403102.48958028
RWamD8NZRdGB458p5V19skE1p2Bm2vrAGh,399783.15172066
RDxbpM1xC5bLgoHXTxiK4Y21ehcRjUkUby,397060.99920000
RDxBnpWdrnJFRsMkqhqApZyc9naqVch6xj,369216.81271568
RY1n8qYX7hUVPiupbiX5zAbN4CtGpyKN5F,368374.24120335
REMYL4s4zSiKeLEit5FawHFuGKZ4apm297,358239.64698301
RNKGjKrZjnHWGFzQCnsURS3zCwkZpGX6P4,356181
RHbocLCj1a6cxeenGdM5yDadCb3efdqkUy,356000
RKY52xNZ9wMjjjqEdxpzgozTqoKSS2oRXP,350156.93660386
RNJmgYaFF5DbnrNUX6pMYz9rcnDKC2tuAc,334518.13966975
RBttFBhXrWMncFzK9tvfEWtNTP5CNjdpDp,325513.63370313
RT2JyVts5tb1prC7KYykmznrqw7VXJo1HB,321580.30635673
RSdVypRznJsboL6MaP1shkaLhrVFcNx2KL,320838.14484584
RJZcnvtoZ9waY56kZou9jvHQVjXRv6aWGN,316058.09739600
RFjddDTCuobaHatQtd7kTiSjYv94Mp9Cu4,314331.05172039
R9otHUeVTGwAf7VVyKPWC4PcyTQuSGVxcj,303756.70000000
RTUWzT1Uv6em2r173HNimQcJiVKJUH8cRZ,302907.69511289
RMTuLrmiACqGCSibax2CAS78DJeiWaLtNC,301373.48110463
RXVNn88F3N5q9dY95Wa1jpEjpzxp2YGvXg,301372.12070455
RSm7m5znmekSL1E7kejVz8w8MtZ8ZhoSLp,301369.05700000
RVxeKF5pvJG9bbAMXm4TgsgMjTp92rzGLf,300592.64115249
RTahTLHsHMAA3zZ3ygjiPaqjJNXZ7KsvCJ,300000.00010000
RA746NKdaG9iwxxLJ3RkPbv4jgWNXQRy8E,300000
RP9T6df7LexBUfaBh8gLdmwy3WHNz3tuay,287091.31842365
RG52fygAqKrhepNCeVn1CwYZeS785XshMV,281958.71813391
RWzVzwSy7hNLMh5FVkEgm2cgUcHiYg2gqb,270944.36053735
REH7pqM4E32D2KbHMDfnFzLbCPDKJYbFpe,265742.32263684
RTF4GvjePY4YUy3M8iwkGZfEor2p5zFkbo,261301.54553336
RH1vUjh6JBX7dpPR3C89U8hzErp1uoa2by,255088.00025171
RBkQsYY2YmdK8ZCzGJLMwXpfcEgRcLduPM,251877.42621191
RTVxW8tKoTGoQEaFnnH1ByoDzSUXq6BZwh,251146.49290067
RVCDLqudfRZHcBYX9soKVfkNZQJgfcEBLa,249091.09103262
RKjRhiPHQJEf65CwXTjBHLQ5r2fKfpeyBC,237484.79576525
RAn9tNYj2fSZ9jp7miqxvCa9m6p9sEZmvD,235608.55026623
RTy19MTqxX8xRrUdHmrizD7fxL6YcgsvVs,232458.45474915
RVDXj4T2bb5cakAV9UTQ8HG6gTWXhVNiMv,224241
RNogz2KadNcxb2xWBtcexUa1fTqzmyd6Ap,221612.07909937
RSWFExktEWVKA43yxc4qKScin3eVJTb2W6,219271.26449067
RThtXup6Zo7LZAi8kRWgjAyi1s4u6U9Cpf,218317.10914233
RAyd4tQkZdGnSh9Kp1wMP277mUeG5QU7C1,209462.47896775
RFd2vrA1n6qtb9KoM2Mk5gGWgktAvvRJCd,208374.94575150
RXXZ6AbQ8CazerJRG2LdjDipxGqh7fU7zE,207536.72780350
RQio4FHvdPJr5xP8LR2cDzoiUcZWHEWxDh,207448.58394120
RKbQFczW7rzz16F2Gk9uwV17wVFc5KWhGp,207321.00010000
RCK3waPamLZhuthDchBXWrdsDvR7LJZJXM,206728.14915769
R9isnAJ2iyyFq8BMZZJu8PiFLpnXPhXcZ7,200000.45323428
RYCbJmG64zyMCkWKhwLnSvMw8weZxvo2nk,200000
RE3SVaDgdjkRPYA6TRobbthsfCmxQedVgF,200000
RK8JtBV78HdvEPvtV5ckeMPSTojZPzHUTe,200000
RDEnHNLMioDbzsAzgeKFS8oqi74qpvLeUK,199998
RNyqYMovxc2raM8kCdvvvSJ8egqwuLPnLA,194579.80200100
RUQmMQbcLj3FQN9n3WNf5MxXmR38agUJLs,194569.84703315
RDKzraDQVSA9FvZTqRF2JGVWyVj8NxPCWf,193982.50392880
RWoyEnbzLT4fSCAhpi7KCGJeA8Servq3jo,193020.43781000
RMmThmCNvcso2HvXoYpf9aH8BnSqzQBC6q,191987.03808039
RNEyVJQbvwECRMk1oiEnumR81dumt5TbmS,189701
RAfWDHcfyfUK5inmsywdqKwyZyBoAYhvYu,186934.38667630
REXpd92Z1iWYRm2bWVZ7iTJLgjTYCrd9oH,186871.14322255
RC3SHzkg6VSL4w5Kjzi1CxHqbQhcA8jKH4,184173.04844096
RBb5MWsRDk5LBbbLiETQgkp2EXdaBALKt2,179099.82696205
RGaL4t7PsKqukftovYZUoHXfSUh1bSSfnB,178502.52888985
RWBB214Be4aJuDvLqWU656r2PXNtiE6Hsf,178502.52888985
RSixxEuXMe8DacnajhgqDdrcFjeGD54drE,170873.00533744
RG8gvYxMy7VdBLDtvTDjwJnF8gCr5g246E,168192
RGDscrxo4txwMjg3DFxD9WQmsoqv54L5A3,164956.67280192
RSs2rBgjQcZjdPLuUhEFEDNVqoUutKAqMz,163562.32671486
RGKXNKrf7R8dEeLRkhZUF62uoxbxF6F5EV,163341.11282270
RAqKFoueNtEwkaN7F1uyUmHv76pisjdb4d,163142.01346530
RMHbyMhPA5ghghkTuJw8RKC1tdvNeMuTHy,162985.80050379
RKwH42V7Xh6n2VRzWZVPeY9CpqjDQ3g5Jo,161927.84203758
RY52bm4e2jtnfwETn9F99eLvTacLEo2cgU,161031.16815197
R9gAcSgApxKJEJhYtZC6JerBhBPUsCNz9R,160430.51389431
RNhjZ68v5R2UXTwfzHjKBajvYsE62iEhGp,159054.40598940
RCqGFP7UC2adfbcmepSwmp3oVnSEZjM2xq,158395.63747698
RDepVjb5CLkzjDkmiPjmCMqqVKM17sY97L,157638.62804550
RKGsAuXunyQ37K5QMmtoaDheRG1HK5g8Hb,156371.98604042
RXmNZeViZzTfpznSacsY8aos9crzkY6SkB,153979.89690000
RWLGzmtsLS7Efmt9CRHcZeFgAfgGeCNsSn,149602.33268999
RMzVeestVWsTRV3a9BEy3FT4UQwXHR1wkT,147862
RRjUYBhgzao11ZtH7EDiQTxNrqRPq84zVs,147761.58810505
RN6BRPSSENUx38MJYbEpC8wEqUXnYcnjqj,147562.48874765
RJp5JeYSuJMsacL4nyLfJ81TAqvJPSWBNh,146608.70751071
RShwzpSA9QZs59ZsJwRdbgF4sqP25uYfzv,140225.67742690
RNx6HMeKRQ6kESDyqSQ3FH3YYyVyWzD3nR,139038.70769903
RRxMXUReCYoMNeWQ4nyCQcDTm4ZQymfKQP,138305.28240684
RKmZ2U9SYweYcUCuVugKmyfiawpPzXX8JB,137722.16143382
RJCmPUH332HLmZbEkY7pZ2n2k41Wj4PvRi,136485.99800000
RNcUaMUEFLxVwtTo7rgruhwYanGk1jTkeU,136117.28705411
RXw2f7S78RRWiEUXTPT7RAmsjUQiPgWmr6,135035.91944224
RPDcuVYS6KfVjw12MHWzTSiR3uXnJKERt1,134619.29888507
RRHGrWVqo45NogxfE1zubrcGBm7szMoJcz,131946.10768775
R9RxptWcxLfSFyEJizLPbKCxGAiT3GAPue,131315.99930000
RU49btc37WeEiQotQZMhEaGokFYeJYc616,128958.92559312
RRCvM3vVV6FPwayTevCCvkpXY2V8RxjEct,126941.66314217
RJLJBZ2Z8X135e2hgZ7FEKSVvsjFRgXCu1,124855.20703450
RHWUH8mLByxbqYLxwumJj9Zk4J6G9ETdVc,124476.91825540
RR8pGUTeR9wW9bPfiyPWUQ3iDwz9MmriKi,124039.89017567
R9UyCQd4mPXt5TS6DqvizUrxyTRSZ6L8Tv,123316.38799600
RGNnNDN39Yxn5UVR7ukzap1Fybcqv5BEuW,120926.90465516
RG3Y4Mp1pp4ytpSVvaXNVsBYfgS3i635i9,116788.94567880
RGZa1D4rgBa17jGtm6ZKgu6BNW3yMt4BEY,116673.50650000
RN8pX1af3RcqVmy6DaAJbbycRjQnKUYph1,116492.89979534
RVeT5sNhadiTKRKD2Dhw1xDfEwkeNjyi4b,110480.34223618
RHtqGvD3dJwstrCatV5ruYzm1bHKMPftrC,109524.55651350
RTfaPuVrwm9pvYHWskyyxJtRbhk9GnMRXP,108452.88775597
RBopZSXfCKrvi6kELKu9Cn3TYDapxpVr8d,106514.67743125
RXfZk2Th2eXYhXe2yYpRYVqvTVAZAPss1E,105337.08060821
RQtCnmYct6oc5ui7ve5MguByaZmasrPqta,103460.38653061
RPHsc6UVXxqwkgR2UshPL8kGwqWbirtsxV,102975.26820797
REiaojrCCvLB76FhQPnd2a6vtysEkFZXGv,102431.19719122
RYPYE8jBLh1BGmykVygu9dLgCtRHcg6ovj,101772.88429953
RSeakJoUh9WsX7JjwWfTGgtXTqRiCQ9PzW,100148.00146631
RY6iXibm3rVgCgQFWJBWjnZxLp8BztMNfx,100013.16754127
RHViPECRDbQXa9cvp2nkCAkbYpFQE6rgfs,100001
RAGzhSbMnoC1s6kB353B1UHbHnxvZbq4no,100001
RNQv136zmSc13CpZaXejJQQfHewtStdSb4,100000.76545100
RFVtUH3qRNDCbNYmvqE6w8PG5AgXxru7if,100000.59927572
RHMpE5jQ2JYkST3QPNvWfvCwXe7dMZEK4L,100000
RSSMZ8owZSrr48ER2vCxN5JjaDpu83Jd6S,100000
RBUeX4SaPG4sifdtojnbeTNsDxDYmF7kx1,100000
RTQqsSDgsPVAYbyQcSWwBQAQf5sHeAE3sP,100000
RHVs2KaCTGUMNv3cyWiG1jkEvZjigbCnD2,100000
RGZRU4FwnNanHF47swrQLPHHBnnXUMfkAH,100000
RMHMnXxEWvEUts8WqkufMG4jrBc91smnWA,99999.99990000
RTvwsdJLBro8Htee5KHz9jGdMm3BvU9VqV,99999.99990000
RQNX8jpgQYR3WBitCrjGQ6nGt1HnX5Qcie,97784.20282775
REMc7AAcvyYQr6FQZPok3huT6mz6pgKcHW,97458
RRRWieSx6e2ANSukRrFaRSyF2ikYiqTqbH,96831.52493750
RBoQRMAn8txSuC4n49V5sYXofMeYwacvnD,96831.52493750
RKeZm1J91uMytEAEtH4kHtaxsQBS3SNF4p,95703
RA19fjPvkNT5RsphFrDryvdpGZprAkhPcR,93825.57218145
REtSk48dHY2aJLUzyXXmdnba8NmaKm78Ts,92546.65068521
RU5G279Daxz6TdLQSmEJP6eQ7GVbviD1T8,90007.20204697
RQRRYxpwKcJunDvc4JJovxYh3UWX2nmorj,89950
REbV2nRwPWFAdrW2BzmjpDpxTNErm2468m,89436
RWEdcnu36vgBPY8aLiyG4PFC1oCW8hJzf1,89141.30260629
RXJ6psAu631hkLkjstGgze8Y5AkLUtoWv9,88460.24801640
RHfYiTKbPTH6pxCXa3wrrti9TmDkWxyXNp,88331.63701085
RSqXWQNJTdiiP2L6Q8Pd6nzd3DyN7TzpNF,87148.37244375
RNApxFjWGGwuTMV6C2PB1zoPCAChpEhMwn,85408.58085504
RWWfBTJFe9oNtHGdzFLTEXEPgQ9sDwEV14,85002.16200000
RV25zizocv445ht9My45WaxpGuAC42cxLa,84804.99998750
RCnTFxuA3vANLWXwLw3Qm3uQdH2APL5v3c,84530.31963706
RR8gGnWSMmNDQtHJprtVM9UNsA3YsrHb7P,84262.23873411
RHkL7jSp9MYrfarLmeyWRdTggntP4UAB2V,83999.99000000
RHV2As4rox97BuE3LK96vMeNY8VsGRTmBj,83535.18072583
REDocWFMCjY9JDTf7WYQwyPesHZd7RUT9L,83333.21036121
RSQ7gWL87XJJAus8nYBDtKQS2M8CLJD4Jg,83056.46062928
RJ6YTET3uzjgkB1goqqNCSFWHNjveja7cK,82787.28608503
RMLzuUuBQpcsZNgxNqyHRxMDvekV5PUdVt,82723
RQqWxBcKbeLnP3FBYSBxunXwSwohCaEiZy,82222.22190001
RNJuU3xTmje9u1nvr6QdWiwHGi4MQvTqRU,80850.31764423
RR7Wi4Yvu4FvnVYNyzDBkzNbxZ7Nhe8w6m,80000
RYbpkf5CKA4TmePHYTRHnj4axXyh8UCPF3,79844.00010000
RRbMnkackwPUf4VxvFYkfwzkjakEKpTMBb,79504.47250575
RDCjGgoZ1tvCWop6m5wPYkr83wdFrofF6M,79446.86928282
RFuViB9osYsAsweasasCj4wnrqJye4uuhA,78276.88762330
RWqHqh1Zzzgjif4wtc46z9eohvbB1ZwZqG,77435.06046881
RU13DzaCYYy2sCHNqDswjypKo89pPE3wDr,74713.64535171
RAN3S3D84DN414npKLbKQsxGHZZ4Nyy3oZ,74400.00100000
RKFfw4F2SXsK7S2cutNzsPDxUS7mXFkJiJ,73850.41215449
RNpy1qhRkfAVnby6mFS54rpxGwXF8uxrJm,73596.99100000
RT7L8ybv1ezUCrVE2BX7xLJUhyeEJ67aEr,73532.76998360
RW3zLaRcqyBK7CkbKLVMaE3MirfoGxueW8,73458.83078777
RG3aFppU5tfMY1cRn58K6PFYupCCr5B3Z9,73203.39444888
RNdqHx26GWy9bk8MtmH1UiXjQcXE4RKK2P,72406.69933380
RQYVD51MLMjFzHAummHw1gHcxasL38o6GU,71400.00100000
RVMtoPmL8SiHCXSceMmxwpScAhDgsVvTZc,69999.99995000
RAArRyqerCUs6m6DDqC8qD8y8FxuWjU3SB,69999.99800000
RLqs6ojheGd5ugyMm4nfkakGYpGvo5AUo7,69873.16186866
RBGJvwHq7wuasXxjrAQ8WPfnKSkHfBywcr,69578.17650396
RSaTHy9uVFoamMEchp3k9ombWUh4GwahV5,69325.47777291
RNQapnBqBufDq4NR2C76ut9xEXBg9u7B6s,69325.47777291
RXLNQawc36b2gp2SCw9cq5kkzhRjBjBa77,69240
RM5g8QkZ1nowjy5iKMVnYSTY5kN8ZdJBEj,68378.07315995
RVDrnL99KQFNcCuM2FLDnjUvwUpUgYGcPA,67734.14085665
RDjSUmyQp8DLyoj3unSopHNXna24EWkFfB,66989.94890000
RUqQvuG3jN2HvctUNaQA3THFnd1dy3uwjn,66810.83870952
RHfHV1LTG5rz3T2HApavCto9973puD93qt,66541.32674525
RKencpng8hrpTkgEzpJWxHfo98sibpNxtj,66185.52881178
RYCPhB4tysNZVrJQbTeDaneqbDxxjtazDR,65007.89924416
RVRmHr2KPrLCNmwmqpaa9VNr3E56j3Lo1T,65001.11947008
RAPJuPCGMoPwfeHuckiea21LMek8BkH8Zr,63729.59810818
RWyjRmQuSr3QAiz1W59sZUHriP3L9ypXgT,63050.46690766
RGCCkHkLTkSiQFMeFvWSPzM2rNM3rrDkfw,61879.43786697
RFZb5ZzcGjhb4E3D4dkJJhuMbMSsxSPRj9,61477.44150488
RVYjTFgTdfipoLCNoZh5EJWKYWHPg5ZsgA,61002.46414588
RABtswLLypgTzuJS4RekjHu4MQXtj7NVvL,60095.01796193
RCKHqGy3CusjdKKPzvLqVR2N7SkZEF1GsK,59519.21972943
RWEzWEk5KSa2yBUCdHnoZ4RXS1VReq6omp,58883.00558841
RH9CANWQNvqSktmX39ruDfiNFimcToD2ur,58854.96025953
RP1h1V7cwz6gkqEm1cNdhzbYdTuRxrj5AH,57900.59413149
RBk5FFcP5diDUGf3vwP4WjhAHW2QNsMibC,57615.73423778
RMa1GqqdEanshU6i8L8XHQLaFZ2JQbQSu9,56651.73831525
RV7KBya2TBSDNzYMGz3U1pXLQRA4s5So4k,56400.66467239
RXLQkMiEnjv6Cg3nDaSMj8PhJuneNJvVac,54937.02684090
RDEjHstfafePvHPsLzbMyrcLx9JNyRw4QD,54675.23690807
RFo3eJF3VgS9GGEtUoHDSRhp3TpoiJbyW5,54357.09976995
RVxhGDpMskawydQqTJQsFfhqrSWTzePdoz,54320.64510672
RScvSWFWuGHpgSBpwGms3NvrCAHHLDc7J7,53786.94214331
REVi3JvmoKC58UniTF3PbDJF8QzZ7MWHuZ,52852.50143310
RLusZbW7SKoWn2D5BTEAUisz93w3cwm7Du,52092.13106270
RDsdbqv2qgdDaDzpiSV3BXQB5QManvNtvr,52013.16670787
RVUzSX4V9G59Bg2XSV37hC3dRkaQrFFwLR,51675.47214535
RCvfq5zZLDitc1Pg1ohMtxocKRXBWkpuya,51601.39500850
RHdA3PaMPGUujzs5jwyKP3bnxXHD7ySCsF,51601.19109270
RDecker69MM5dhDBosUXPNTzfoGqxPQqHu,51580.92578671
RFd2Y5vd6FkrzfbDsJ7kxSF1u62uCrbNKe,50829.47700000
RMikGU9KzzyzL8jgpWdS5d6TFYz6UH5v6B,50809.19870000
RN5Ju2DDQ4SeWVmVgTsVdRtEyKBsBa363w,50809.13630000
RLBrpeqmZKECeN4oGY3Muiz5EEUnitKfaw,50809.09245000
RDCNEWQQUQMAojr3KxBxRqKMaKdnQR1frb,50809.05600000
RPmqTY6DFLJHzzziFecLnRC4mRKNBYK6xU,50502.19582225
RNFE9ssueHAJmbYwo6UmumXK2rGRoco8xV,50001
RLgTHF9gr9RQGuazqmY4WtxVArnL1HQ42b,50000.26914839
RSH3HXvW4i7jyMwbBWzQr3SGvqLx54jFMH,50000
RKvn38FFSQC49P9iu58JqTPRtTiTtw5cDW,50000
RGXyhoUuqp7EnsKXrFBy11kZJkvxFCLBRq,50000
RAMoPMd1VFDQaoj4AqQA2ZKyanvxjw3cJg,50000
RQjMkiP2k4eBKLkrArL1fhzKJ5YYNygpnB,50000
RSAdmjJ12uRU2DTFXcjDLEuKn6PfXEd9p9,50000
RKRnnvtbaonX5wTzAcyFxLCGDNAC9iLL8S,50000
RJ2fJPoLWnXD9KkmYmABtQPrB854rMHghc,50000
RF6X8WDUnMKFMFjkPyubwy2HFAJw1LKBss,50000
RHCNR9dVzSoKcfsErRJvpaqpc33D2i2o5T,50000
RSvDUi3ATzWvtrvFu7MNjGrgAKCQJTQ21y,49538.17934527
RDYFtofDvraF8JW4XJsAHBtBwAfNsTU95A,49229.47942009
RVNWkGzsFG1ZhzKBzzUj7UPzHMu8s1JWfT,49106.22294643
RY4kRGB68Hi73fwqfDMzWwEhU8vbaMRaZ1,48901.79101999
RMtjVRjuBat5Jxmoc19hgu6YZsWpfyx5P6,48884.81071312
RQn6t2uawjdAYGSk8uJNyA5Vz4QL6dkmzJ,47800.72355700
RXSQVXmPWiWdcW6TEQc3txMJaMZkH7mujR,47770.67998911
RMMRt1HrFkdnunVVK4CP2pXqmRdH6jdCMP,47314.83020161
RDFndLD2mAa7V5yXkgAcx5QhHNjficXwNe,47249.96816732
RArt9a3piuz3YVhJorAWMnMYd1jwHKdEqo,46455.36507299
RE4866oJgAjaqvsNEu6qV3korBpR17epUG,46302.36459290
RV3JsiGCq92BXiyo4JvRVJzTAm9RTdnNKn,45182.22053850
RMTHJr5aicEYdiScGxj1L4pabErGqExHDG,45000.70100476
RNrhJLYeG7yMYhTrpkFmP7g4SoEEGZLTg9,44297.30433531
RN17Ba2uJVTaQJSa3JfHBFC17GcvbGnNBo,44173.93043056
RANRULRin9YLk6yy8HiH184X2TixHZpYRo,43893.13906238
RGfJr7RY94adBamoTunFXWfY6NCjnvqhcK,41881.40797798
RGhxXpXSSBTBm9EvNsXnTQczthMCxHX91t,41399.50220865
RRBvAFzFJccFzxRh2Dy2SzA4gT9vksCWkt,41264
RAJ2UXw4RskMXFJfNbmZUhZ8PjDJ4uwz2W,41029.04980315
RSMaxVRb8MN7i2zDFWzo1NQ1CLt3xAK4ZA,40678.28455143
RJpUiDBNJHq9kWzQ4AzdvTzobkKyWt8dtS,40462.77273580
RAGhPBJE5DZguSra4Biw9xmDHVoTHAmWme,40299.30621500
R9NW9ZDjHbMorFMNXhVHyAGeRLHZa26wkL,40201.99200000
RPfPEU4FfL4eheK1PhFCzhDnRkiwXrpd1L,40071.57861618
RWXYaYNUKDUUeqKsEACwday4JJtRh2BsP9,40042.75836497
RQB9RbqoSr1gmdgdWvuUjNhxFGfXJe5BK5,40000.68094488
RRv4XQKSrTZ74h2K5so56vHmUKY2BXngHJ,39744.18733942
RFk4xbp6QbzjaNjQHP9noEz7ua4rTQDYyt,39052.65040220
RHfG1N6Dn2fib2GLFqL6JitvgWm2gpS9Rx,38994.67572831
RAbXLe4L12wM2CfiweBrGCtYBm6X8XdtFb,38789.42301518
RF8MWcLGtvd87o2XCrnngGzUHrVpuUihgE,38352.07306947
RVGqX8QFkHahTycf8C2vKwKSRVp5o1FetD,38162.09405510
RU62CBPAyx9CNeV3vbR8YuWkXT5QdwDxSG,38039.40127993
RTkvmxME9rVZBY6ABNqkkbqKvn8WUqgQqr,37804.01742898
RMfQwu5ey23eWJ4as2ckd8dqsQJwo836ny,37552.30418333
RXoWchjAaJatpRYGoD7A2tEuYN1jhdrRv3,37183.30557600
RJCBezf4HwreDsMK6tCm5YtcZtfBfeY3wL,37085.37734081
RC1S2CERDJR8BmvF3GZ4sbPviC5JrDYNKe,36914.86263802
RSp4ceoTDQt7fbweFBpEbvbTTH8J9SEp4b,36837.09249870
RXQvVPYDKwxCNWTH1cBpvW1wSU3PF3VZb7,36632.21947694
RSgnczKkn6iqqd3EnsausHduXJerdZ1Rc6,36508.89153238
RXDxBNf7KKJeU7JGa8WHzwzsLQ2KgkHgtC,36315.92286084
R9qNiXB2HrmRZgzQ9htUZ44atBQaMTfj9X,36062.79937074
RDaN2APH2biiKEtAoSceGP73mYmtrhPUU9,35999.22023658
RXcy9GwSCmd5RRsZfuMxaa6GpHqetmrPGU,35722.12930640
RF2CdV6QTdC9md2WJJHEcvViUjyh3GVG5n,35427.29096210
RMDLNFBAMrG4wx8DfsY8qbk75pkgXsCN3R,35000.99600000
RAavuJzo6tmcDmC4g3C7q3j52MpJfL5XJU,34978.14220744
R9trDapz6hPAR8DLAcPoJown9Tf7D8mAhu,34953.78683406
RNVn2FsFKEkQuPmDo1z4g2Gp3kyGZfqVLd,34716.96525169
RHiUqYUohv49bvB2wbDe1mAkwyEFwUEnrb,34512.67935306
RMEue5CEpz3pRF8Q9nSMHaSnhQuxF2bas7,34192.91991687
REXo37Wd91SJ5HNh2b6ffE7DTrW5KyoR3N,34092.20540911
RUyJ7YSdEz44v9VW2HAk1VCy33zjLcGpW9,33819.43741943
RHN64Phj66qK7piS4u2z4egTnDMqRLDpPF,33518.95087833
RGppmF8MJogSt8aqg6bkRjrFwM5MyYwk2h,33392.51780862
R9HT2eAk2g1rCLsgzPDMqjLvVLQRaMNVdr,33387.27833079
R9UwN8txv8hU4WWnwkhDP7g5efcdznLdhY,32866.21700000
R9SAbF75isD3zsuG1Su963V1w4gvzGzhfy,32850.11151341
RLcnhkZr56a9z7oLLrj9ZSoKicpnxPZVVH,32610.66074788
RCciFrbMS9ctK1HpD9jBAFae215smn1HK2,32567.46282667
RPVohBLYLkXRtbqVw7CCkj5DagbVEatc6s,32250.34246621
RFR8ay8DLv3uxgzBD58pkqEYFbaZVQD498,32170.41103070
RMd1mDPsByEa728gy4VjgaCi9cT8zVi9qa,31958.57671107
RLko1vnC4k8WntCjCLwK6WcLYnzLZnCzfj,31874.75872546
RFkQHrVHb7xiFgjmhz1tvbrYJ8DcEH33ns,31715.83967769
